customer_code,asm_area_name,asm_area_code,month,year,sec_netvalue,Bandhan_Net_Val,Wholesale_net_value,OtherPgrm_Net_Val,Non_Wholesale_net_value
138,Gujarat South,GUJAS,12,2013,12076405.9,0,4835300.24,0,7241105.657
2253,Deqhs Metro,DELHM,1,2013,8274801.045,750031.977,1344161.542,0,6930639.503
2253,Deqhs Metro,DELHM,9,2012,13766607.56,0,2830799.763,0,10935807.8
1891,Hyderabad 1,HYDE1,4,2013,17372493.46,2988501.651,6740242.067,0,10632251.39
1745,Jharhhand,JHAR,6,2013,1327081.661,655502.772,952823.339,0,374258.322
775,Western UP,WESTU,1,2012,6682693.44,1074457.56,3676704.71,0,3005988.73
219,NER,NER,1,2012,1972587.75,614439.01,1049538.45,0,923049.3
803,Bshar East,BIHAE,9,2012,919235.348,35017.32,464808.675,0,454426.673
1566,Orsssa,ORIS,8,2012,2605533.184,164377.69,543083.414,0,2062449.77
2069,Chennas,CHEN,7,2012,3258934.961,385039.669,721337.029,0,2537597.932
731,Hubqs,HUBL,7,2011,3985950.68,340279.24,1143553.57,0,2842397.11
1000,Vsjaywada,VIJA,10,2013,4061425.692,0,3556465.69,0,504960.002
113,Rajasthan,RAJA,5,2011,3220051.89,1357226.75,1993152.01,0,1226899.88
798,Jharhhand,JHAR,11,2012,3388313.941,2573595.576,2698355.979,0,689957.962
1832,Koqhata,KOLK,4,2011,5171817,515275.62,669404.65,0,4502412.35
374,Eastern MP,EASTM,11,2012,4103463.237,775587.382,1338572.147,0,2764891.09
1351,Pune North,PUNEN,12,2013,1238157.759,0,975249.698,0,262908.061
1414,Western MP,WESTM,6,2011,3447021.22,247901.93,295312.93,0,3151708.29
1357,Bengaq South,BENGS,11,2013,1575565.94,0,479151.295,0,1096414.645
2460,Rajasthan,RAJA,9,2013,1596321.88,736019.81,1580975.78,0,15346.1
555,Hubqs,HUBL,1,2011,2025841.33,384908.32,680306.6,0,1345534.73
1062,Nagpur,NAGP,6,2012,4690944.984,0,2178904.671,0,2512040.313
1524,Punjab,PUNJ,4,2013,12768246.23,3582878.62,4957547.222,0,7810699.008
1357,Bengaq South,BENGS,12,2012,2050543.524,201044.013,1009521.599,0,1041021.925
522,Eastern UP,EASTU,3,2011,2382726.33,379876.14,637475.16,0,1745251.17
470,Gujarat North,GUJAN,3,2013,1683441.534,136872.13,244086.282,0,1439355.252
1676,Bshar East,BIHAE,5,2012,12502440.58,0,7599702.107,0,4902738.471
65,Haryana & HP,HARY&,5,2011,1376106.55,0,239.03,0,1375867.52
1534,Haryana & HP,HARY&,5,2013,5415909.651,70189.12,155678.18,0,5260231.471
624,Bshar East,BIHAE,4,2012,7967413.899,310100.55,6381021.657,0,1586392.242
1899,NER,NER,12,2012,1171075.554,0,110282.371,0,1060793.183
1276,Deqhs Metro,DELHM,2,2013,8972817.81,3191321.65,8909514.84,0,63302.97
1929,Eastern MP,EASTM,6,2011,1257510.65,483262.89,584277.21,0,673233.44
553,Vsjaywada,VIJA,7,2012,718020.1,306532.09,358397.36,0,359622.74
1579,Pune South,PUNES,5,2011,2200360.12,248230.09,437613.76,0,1762746.36
1056,Hyderabad 2,HYDE2,7,2012,1166148.304,0,54436.281,0,1111712.023
1936,Western UP,WESTU,9,2012,1137258.41,0,840485.249,0,296773.161
185,Deqhs Metro,DELHM,2,2012,9462276.07,1190090.82,2636894.88,0,6825381.19
1016,Bangaqore,BANG,2,2011,6805202.08,0,327278.1,0,6477923.98
591,Deqhs Metro,DELHM,12,2012,9250962.974,0,328760.1,0,8922202.874
729,Western UP,WESTU,1,2012,3412685.35,291275.26,524438.27,0,2888247.08
1823,Punjab,PUNJ,7,2011,5003804.61,183363.14,225770.08,0,4778034.53
1591,Deqhs Metro,DELHM,4,2013,28253801.66,3335917.37,8053732.488,0,20200069.18
1733,Eastern MP,EASTM,6,2013,26442310.32,4352080.12,20696696.76,0,5745613.559
70,Eastern MP,EASTM,11,2012,5912489.261,2073300.903,3350590.073,0,2561899.188
1143,Gujarat South,GUJAS,1,2012,3703447.39,416560.48,1717301.45,0,1986145.94
1403,Vsjaywada,VIJA,2,2012,4784961.069,338116.451,459504.493,0,4325456.576
22,Bengaq South,BENGS,6,2012,5744692.94,0,4207311.407,0,1537381.533
372,Vsjaywada,VIJA,9,2011,3716812.79,1019132.85,1801127.02,0,1915685.77
1130,Hyderabad 2,HYDE2,3,2011,1304402.42,123867.42,220664.18,0,1083738.24
743,Pune North,PUNEN,4,2013,3661317.209,1963082.735,2739096.247,0,922220.962
1849,Koqhata,KOLK,11,2012,3511038.717,396795.473,1513470.094,0,1997568.623
165,Western UP,WESTU,10,2012,2876767.427,0,1206055.211,0,1670712.216
469,Bshar West,BIHAW,7,2012,1689722.916,299617.762,1267452.239,0,422270.677
1101,Gujarat North,GUJAN,11,2013,3213234.027,0,1563548.974,0,1649685.053
116,Rajasthan,RAJA,5,2012,4761758.567,0,2901799.937,0,1859958.63
1819,Jharhhand,JHAR,10,2011,737541.81,111211.91,398793,0,338748.81
1146,Bangaqore,BANG,12,2012,8119332.188,1250089.242,5758868.012,0,2360464.176
1915,Western UP,WESTU,1,2013,699552.262,0,236009.674,0,463542.588
538,Bengaq North,BENGN,9,2013,863223.078,115063.46,239176.84,0,624046.238
2628,Bshar East,BIHAE,8,2013,2985789.756,262773.46,2689178.13,0,296611.626
2333,Haryana & HP,HARY&,11,2012,188805.25,0,12086.2,0,176719.05
1833,Bshar West,BIHAW,8,2011,1627251.51,406957.69,563893.82,0,1063357.69
2406,Bengaq South,BENGS,2,2013,559938.536,0,229525.504,0,330413.032
2313,Vsjaywada,VIJA,5,2013,1478814.095,62724.21,412510.336,0,1066303.759
307,Bengaq South,BENGS,5,2011,5307451.25,3325378.63,3368034.99,0,1939416.26
24,Bengaq North,BENGN,9,2012,773523.635,288159.912,577063.634,0,196460.001
147,Bangaqore,BANG,2,2013,10507322.74,150406.157,470544.198,0,10036778.54
1072,Pune South,PUNES,9,2012,1523382.28,71732.028,934010.166,0,589372.114
1365,Bshar West,BIHAW,5,2011,11444486.68,1898887.08,2693924.56,0,8750562.12
135,Gujarat South,GUJAS,1,2013,2658335.459,381897.35,979230.003,0,1679105.456
61,Haryana & HP,HARY&,4,2011,2517699.06,1366777.89,1915672.69,48968.75,602026.37
185,Deqhs Metro,DELHM,1,2012,9060617.29,830247.22,2935568.35,0,6125048.94
2400,Eastern MP,EASTM,5,2013,1369450.94,769376.017,1262737.715,0,106713.225
1219,Bshar East,BIHAE,11,2011,2335231.4,1793811.07,1793811.07,0,541420.33
283,Eastern UP,EASTU,2,2012,1374152.45,0,1126391.77,0,247760.68
19,Bengaq South,BENGS,3,2013,314586.61,30987.56,200434.76,0,114151.85
2152,Deqhs Metro,DELHM,4,2013,17722642.26,1388243.082,5823051.738,0,11899590.52
138,Gujarat South,GUJAS,6,2013,5170008.36,367656.284,702811.074,0,4467197.286
2176,Rajasthan,RAJA,12,2013,3317716.787,0,3073315.076,0,244401.711
1987,Vsjaywada,VIJA,2,2012,5548926.724,1155615.936,2529094.156,0,3019832.568
261,Eastern MP,EASTM,9,2012,1343080.202,308534.926,702184.721,0,640895.481
2066,Western UP,WESTU,6,2012,612586.999,0,172808.971,0,439778.028
2174,Bengaq North,BENGN,4,2013,1491444.409,244009.86,543040.423,0,948403.986
1068,Chennas,CHEN,9,2013,1020118.086,0,198081.607,0,822036.479
1381,Hyderabad 2,HYDE2,1,2011,5594384.77,2040488.39,2582985.24,0,3011399.53
330,Pune North,PUNEN,12,2012,1314978.896,298160.263,699494.248,0,615484.648
1854,Bengaq North,BENGN,12,2011,5657102.27,5030705.23,5151980.38,0,505121.89
261,Eastern MP,EASTM,11,2012,927681.244,329627.38,372861.209,0,554820.035
482,Mumbas 2,MUMB2,10,2012,4016240.329,832180.237,1358854.769,0,2657385.56
427,Hubqs,HUBL,2,2013,1930433.828,175357.921,211750.693,0,1718683.135
297,Mumbas 2,MUMB2,11,2013,4461151.034,0,215954.4,0,4245196.634
876,Hyderabad 1,HYDE1,5,2012,13062389.47,0,2533625.604,0,10528763.86
2035,Centraq UP,CENTU,10,2012,584177.618,0,235723.275,0,348454.343
1524,Punjab,PUNJ,7,2011,6532769.11,959248.58,1543392.02,0,4989377.09
1297,Bshar East,BIHAE,9,2011,2468756.06,903725.22,1595605.08,0,873150.98
2068,Eastern UP,EASTU,3,2012,679532.92,0,0,0,679532.92
374,Eastern MP,EASTM,11,2011,5995602.5,1152228.84,3070693.45,0,2924909.05
1130,Hyderabad 2,HYDE2,12,2013,2697460.397,0,472376.576,0,2225083.821
449,Gujarat South,GUJAS,12,2013,3381324.806,0,779485.46,0,2601839.346
1102,Pune South,PUNES,4,2011,2757154.51,1795627.52,2158913.53,0,598240.98
80,Pune North,PUNEN,9,2012,607288.537,0,317985.23,0,289303.307
957,Jharhhand,JHAR,4,2013,3413533.836,55175.31,258785.95,0,3154747.886
555,Hubqs,HUBL,2,2011,2264355.32,564122.26,916275.76,0,1348079.56
2326,Bengaq South,BENGS,9,2012,565082.1,0,398080.27,0,167001.83
2155,Western UP,WESTU,10,2012,318123.12,0,152719.738,0,165403.382
469,Bshar West,BIHAW,10,2011,1793220.8,0,1415747.81,0,377472.99
2028,Rajasthan,RAJA,1,2012,1678289.94,841022.19,1223009.57,0,455280.37
1905,Rajasthan,RAJA,4,2013,1812477.054,317990.64,910906.486,0,901570.568
1676,Bshar East,BIHAE,7,2011,8129567.85,3404164.85,4198573.39,0,3930994.46
2329,Eastern MP,EASTM,5,2013,1179642.581,798025.41,976817.878,0,202824.703
1840,NER,NER,7,2012,469400.019,0,47927.08,0,421472.939
1227,Bengaq North,BENGN,4,2013,7525001.663,4214590.532,7026283.764,0,498717.899
307,Bengaq South,BENGS,10,2012,4362480.223,0,2675239.06,0,1687241.163
86,Nagpur,NAGP,3,2011,2251626.92,116092.22,543808.58,0,1707818.34
2530,Punjab,PUNJ,7,2013,573062.295,312643.8,315975.16,0,257087.135
281,Eastern UP,EASTU,8,2011,1001773.33,0,415567.66,0,586205.67
536,Bshar East,BIHAE,12,2012,2933966.835,1664435.612,2664064.741,0,269902.094
1575,Pune North,PUNEN,2,2011,774672.78,99673.57,151285.38,0,623387.4
19,Bengaq South,BENGS,5,2012,2015794.656,611640.56,1437015.34,0,578779.316
300,Mumbas 2,MUMB2,10,2013,3673062.76,0,852959.56,0,2820103.2
334,Haryana & HP,HARY&,7,2013,847933.362,619307.71,663082.35,0,184851.012
456,Mumbas 2,MUMB2,10,2011,647617.59,35736,154558.13,0,493059.46
1431,Hubqs,HUBL,11,2011,1943646.62,259551.25,1315396.96,0,628249.66
1683,Punjab,PUNJ,4,2011,2098281.07,92956.38,726428.97,0,1371852.1
2066,Western UP,WESTU,7,2012,178455.573,84063.29,118937.507,0,59518.066
1562,Hyderabad 2,HYDE2,10,2013,1608320.854,0,1182018.65,0,426302.204
1401,Bengaq South,BENGS,4,2013,1313367.736,236017.634,488318.498,0,825049.238
446,Vsjaywada,VIJA,3,2012,783327.06,56913.81,351439.27,0,431887.79
475,Orsssa,ORIS,7,2013,747570.998,64315.55,267549.64,0,480021.358
281,Eastern UP,EASTU,5,2011,1282150.89,0,335434.17,0,946716.72
552,Vsjaywada,VIJA,11,2012,1294560.313,297226.952,964716.081,0,329844.232
302,Punjab,PUNJ,12,2013,638599.179,0,234881.786,0,403717.393
89,Nagpur,NAGP,9,2011,1377759.7,74259.45,813619.4,0,564140.3
356,Orsssa,ORIS,7,2011,2044155.8,451726.08,976810.42,0,1067345.38
294,Mumbas 2,MUMB2,12,2011,3899190.82,403528.85,652918.24,0,3246272.58
2284,Bangaqore,BANG,12,2012,3169477.555,0,242702.931,0,2926774.624
345,Jharhhand,JHAR,5,2013,772947.315,232487.366,301112.773,0,471834.542
275,Eastern UP,EASTU,4,2011,1962769.47,0,901534.89,0,1061234.58
1023,Pune North,PUNEN,10,2011,4937078.05,0,4083901.67,0,853176.38
1853,Bshar West,BIHAW,11,2012,940304.99,356266.38,524948.49,0,415356.5
296,Mumbas 2,MUMB2,1,2012,4285990.107,0,70858.6,0,4215131.507
267,Eastern MP,EASTM,3,2011,1298751.84,149924.15,483593.14,0,815158.7
1981,Bangaqore,BANG,4,2013,3897409.547,144883.088,628315.019,0,3269094.528
334,Haryana & HP,HARY&,1,2012,646661.57,0,501293.9,0,145367.67
254,Hyderabad 2,HYDE2,6,2013,1851698.796,374737.27,883968.404,0,967730.392
975,Chennas,CHEN,4,2012,19700637.98,0,5830220.734,74556.854,13870417.25
1960,Bshar West,BIHAW,8,2011,563709.81,0,520478.28,0,43231.53
395,Jharhhand,JHAR,1,2012,1995189.32,363244.85,1277521.79,0,717667.53
1726,Hyderabad 2,HYDE2,2,2011,5688663.04,1767914.06,3808867.01,0,1879796.03
555,Hubqs,HUBL,12,2012,1973408,74834.91,675985.07,0,1297422.93
2342,Jharhhand,JHAR,11,2013,652947.22,0,0,0,652947.22
22,Bengaq South,BENGS,10,2013,3286653.416,0,2438813.138,0,847840.278
1524,Punjab,PUNJ,1,2013,6373098.665,1564424.21,1896335.88,0,4476762.785
963,Hubqs,HUBL,7,2013,2319495.353,511729.075,915934.801,0,1403560.552
1252,Bangaqore,BANG,1,2011,1939364.08,0,440118.31,0,1499245.77
69,Eastern MP,EASTM,9,2012,3238105.762,1682294.99,2435455.481,0,802650.281
1448,Gujarat North,GUJAN,9,2011,3300331.13,1111507.77,1486144.28,0,1814186.85
450,Hubqs,HUBL,4,2012,5550031.325,0,852069.389,0,4697961.936
1303,Cosmbatore,COIM,6,2011,1840087.07,424803.64,526131.67,0,1313955.4
1257,Bengaq South,BENGS,9,2013,1791292.046,0,1259397.918,0,531894.128
628,Pune North,PUNEN,1,2012,4720652.74,176567.5,308367.98,0,4412284.76
2337,Haryana & HP,HARY&,5,2013,339780.25,0,36831.75,0,302948.5
1653,Hyderabad 2,HYDE2,3,2011,1742576.57,152593.56,299571.29,0,1443005.28
2132,Western MP,WESTM,10,2013,2129327.296,0,944661.044,0,1184666.252
1213,Pune North,PUNEN,6,2012,2688090.538,0,2468032.323,0,220058.215
619,Punjab,PUNJ,8,2012,797642.445,418563.43,471711.85,0,325930.595
1456,Rajasthan,RAJA,12,2011,3379016.4,732828.84,2803393.65,0,575622.75
1154,Bangaqore,BANG,1,2012,1381711.74,0,238268.64,0,1143443.1
764,Nagpur,NAGP,1,2013,981952.165,31701.06,178647.952,0,803304.213
552,Vsjaywada,VIJA,4,2011,2210584.15,1243711.29,1579416.92,0,631167.23
1205,Haryana & HP,HARY&,9,2013,1790584.96,789882.243,1447195.277,0,343389.683
1227,Bengaq North,BENGN,3,2011,667230.79,428452.89,483016.66,0,184214.13
1840,NER,NER,9,2011,381686.75,0,10039.64,0,371647.11
1996,Centraq UP,CENTU,3,2013,288102.24,165519.4,170127.34,0,117974.9
996,Bengaq North,BENGN,11,2011,8613092.13,3351488.4,5426957.31,0,3186134.82
1896,Pune North,PUNEN,10,2013,5159386.977,0,3490859.89,0,1668527.087
530,Pune South,PUNES,11,2012,2662431.308,464809.53,815053.674,0,1847377.634
292,Pune South,PUNES,5,2013,931166.826,346067.35,609952.7,0,321214.126
2612,Centraq UP,CENTU,8,2013,995262.815,458903.03,617200.858,0,378061.957
1980,Deqhs Metro,DELHM,11,2013,9780952.93,0,3036232.131,0,6744720.799
180,Hubqs,HUBL,1,2013,5631034.757,2490198.769,2560658.852,0,3070375.905
2272,Vsjaywada,VIJA,12,2012,5158828.047,361215.663,539991.625,0,4618836.422
1804,Gujarat North,GUJAN,6,2012,8437587.231,0,3139168.545,0,5298418.686
1806,Rajasthan,RAJA,2,2011,1504592.48,488436.2,645881.84,0,858710.64
91,Nagpur,NAGP,3,2012,1189628.35,634029.28,635246.75,0,554381.6
1877,Eastern MP,EASTM,6,2013,2030710.946,278170.89,1208669.17,0,822041.776
269,Western MP,WESTM,3,2012,434192.06,54946.63,60681.91,0,373510.15
1014,Hyderabad 2,HYDE2,2,2011,3120787.55,250374.72,1076032.22,0,2044755.33
91,Nagpur,NAGP,11,2011,2404640.21,1986153.45,1986840.66,0,417799.55
1634,Jharhhand,JHAR,9,2012,6665957.127,1119342.741,2657975.029,0,4007982.098
388,Nagpur,NAGP,3,2013,728539.01,164767.184,210368.147,0,518170.863
1523,Rajasthan,RAJA,2,2011,4670877.97,1579816.71,1938793.86,0,2732084.11
1916,Chennas,CHEN,12,2012,979017.945,0,309038.253,0,669979.692
1574,Gujarat North,GUJAN,2,2012,7181366.98,2604591.74,2823917.41,0,4357449.57
365,NER,NER,2,2011,1823239.79,0,1512042.28,0,311197.51
307,Bengaq South,BENGS,7,2013,3363351.176,1260954.302,1360203.322,0,2003147.854
1530,Vsjaywada,VIJA,12,2011,7504847.39,3019921.22,3821234.75,0,3683612.64
764,Nagpur,NAGP,8,2013,1129396.142,188519.556,362794.768,0,766601.374
2314,Hyderabad 2,HYDE2,2,2013,1582588.717,0,1037316.468,0,545272.249
846,Western UP,WESTU,1,2013,967080.141,145919.17,275586.376,0,691493.765
24,Bengaq North,BENGN,10,2013,790854.946,0,594929.94,0,195925.006
137,Gujarat North,GUJAN,4,2011,6307811.24,1413171.32,1744241.07,0,4563570.17
2314,Hyderabad 2,HYDE2,1,2013,1161292.405,0,675143.536,0,486148.869
379,Mumbas 2,MUMB2,1,2012,3746209.33,365299.49,510973.55,0,3235235.78
267,Eastern MP,EASTM,4,2013,3888042.557,953681.51,2149014.08,0,1739028.477
2553,NER,NER,12,2013,5711960.382,0,890469.727,0,4821490.655
245,Hyderabad 2,HYDE2,2,2011,6402778.85,5246286.63,5320474.7,0,1082304.15
1401,Bengaq South,BENGS,8,2013,905041.087,143362.05,329122.83,0,575918.257
47,Vsjaywada,VIJA,3,2012,1376932.577,0,119215.068,0,1257717.509
2103,Western UP,WESTU,5,2013,725645.395,382959.49,585553.907,0,140091.488
1426,Vsjaywada,VIJA,6,2012,3971791.101,0,475205.096,0,3496586.005
243,NER,NER,7,2012,2605032.898,837101.016,1557238.856,0,1047794.042
649,Bengaq South,BENGS,12,2013,1986262.368,0,237516.107,0,1748746.261
521,Western MP,WESTM,2,2012,10668384.12,4973413.94,6333434.71,0,4334949.41
1257,Bengaq South,BENGS,9,2011,2567404.27,1842103.39,1943045.18,0,624359.09
2460,Rajasthan,RAJA,10,2013,779941.375,0,576584.446,0,203356.929
1235,Centraq UP,CENTU,3,2011,762965.88,104095.89,197603.77,0,565362.11
1077,Hyderabad 2,HYDE2,7,2011,1802401.76,458913.9,664691.61,0,1137710.15
1390,Vsjaywada,VIJA,9,2012,1136671.219,339671.67,629524.608,0,507146.611
419,Punjab,PUNJ,3,2013,1206538.721,-3412.72,-71167.478,0,1277706.199
23,Bengaq South,BENGS,7,2012,843624.528,297142.29,321980.831,0,521643.697
1426,Vsjaywada,VIJA,1,2013,3385320.823,0,296207.453,0,3089113.37
2253,Deqhs Metro,DELHM,4,2013,19886241.25,2635736.21,5926865.902,0,13959375.35
2103,Western UP,WESTU,2,2013,1144294.072,732245.402,972629.373,0,171664.699
1257,Bengaq South,BENGS,8,2013,3283540.217,0,2618446.234,0,665093.983
315,Chennas,CHEN,3,2013,358344.623,74898.63,109494.61,0,248850.013
359,Vsjaywada,VIJA,1,2013,1864057.719,905839.036,1310745.473,0,553312.246
1403,Vsjaywada,VIJA,4,2011,6113766.69,732027.98,768880.39,0,5344886.3
963,Hubqs,HUBL,7,2011,1802244.31,326034.15,804758.48,0,997485.83
1347,Pune North,PUNEN,3,2013,923087.539,272066.81,359897.71,0,563189.829
1102,Pune South,PUNES,12,2011,1469131.26,893938.27,1034703.71,0,434427.55
1634,Jharhhand,JHAR,6,2011,4803467.77,1193788.24,2079841.52,0,2723626.25
1556,Koqhata,KOLK,6,2011,27443484.57,21905067.85,26110465.33,0,1333019.24
262,Western MP,WESTM,2,2013,3552429.531,2739073.604,2758969.372,0,793460.159
269,Western MP,WESTM,5,2012,1392398.2,0,542213.225,0,850184.975
1905,Rajasthan,RAJA,8,2011,1327146.43,353968.9,622167.8,0,704978.63
105,Chennas,CHEN,2,2012,620981.17,0,88693.05,0,532288.12
1849,Koqhata,KOLK,2,2011,2023905.43,536723.25,828540.69,0,1195364.74
1322,Pune North,PUNEN,5,2011,668839.54,87895.9,143234.31,0,525605.23
230,Punjab,PUNJ,4,2013,832930.31,433597.38,686543.11,0,146387.2
413,Hyderabad 2,HYDE2,11,2013,1380564.823,0,465122.32,0,915442.503
1724,NER,NER,11,2011,3950082.39,1619932.08,2801936.58,0,1148145.81
601,Hyderabad 2,HYDE2,7,2013,484999.34,0,129317.888,0,355681.452
553,Vsjaywada,VIJA,3,2013,1164778.93,586550.8,679916.66,0,484862.27
1227,Bengaq North,BENGN,7,2012,1407999.361,1097011.028,1147473.732,0,260525.629
768,Bengaq South,BENGS,7,2011,2332095.8,1569523.78,1569523.78,0,762572.02
277,Eastern UP,EASTU,11,2011,1281338.6,0,479905.96,0,801432.64
235,Punjab,PUNJ,2,2011,363044.8,45249.22,100063.01,0,262981.79
137,Gujarat North,GUJAN,3,2012,2062943.988,214587.13,394400.08,0,1668543.908
550,Jharhhand,JHAR,7,2012,840076.961,531952.884,712628.749,0,127448.212
535,Bshar West,BIHAW,2,2012,17430920.97,10602901.86,17373497.64,0,57423.33
997,Gujarat South,GUJAS,6,2013,762533.779,32374.99,261355.107,0,501178.672
148,Bangaqore,BANG,4,2012,3625711.96,1290785.88,3342059.15,0,283652.81
77,Pune North,PUNEN,10,2013,6527952.535,0,1840588.35,0,4687364.185
394,Mumbas 2,MUMB2,9,2011,26341916.36,2761675.51,3374749.19,0,22967167.17
177,Western UP,WESTU,3,2011,73641.28,0,0,0,73641.28
1722,Haryana & HP,HARY&,10,2011,1840053.1,276678.27,506972.77,0,1333080.33
862,Cosmbatore,COIM,6,2011,9115310.4,1143637.65,1842824.76,0,7272485.64
1824,Koqhata,KOLK,1,2012,11370101.2,0,2626654.452,422646.671,8743446.746
294,Mumbas 2,MUMB2,4,2013,4773521.469,92226.581,810566.255,0,3962955.214
394,Mumbas 2,MUMB2,11,2011,25282112.27,3403119.94,4056588.99,0,21225523.28
2074,Western UP,WESTU,2,2012,553504,0,283756.28,0,269747.72
139,Gujarat North,GUJAN,7,2011,2820847.3,32599.48,127263.26,0,2693584.04
1067,Pune South,PUNES,5,2012,4632519.058,0,1915796.052,0,2716723.006
61,Haryana & HP,HARY&,7,2012,1315179.998,279243.918,280839.78,0,1034340.218
559,NER,NER,12,2013,19492358.95,0,19141103.96,0,351254.99
374,Eastern MP,EASTM,7,2012,4152186.347,923852.367,1721244.407,0,2430941.94
2190,Western UP,WESTU,2,2013,498965.616,5693.06,200420.248,0,298545.368
446,Vsjaywada,VIJA,10,2012,1333386.412,50645.76,746781.398,0,586605.014
601,Hyderabad 2,HYDE2,11,2012,736205.373,0,133634.556,0,602570.817
75,Eastern MP,EASTM,11,2012,1620788.6,1016208.76,1254467.83,0,366320.77
2318,Hubqs,HUBL,9,2013,1281455.038,294735.701,1015710.056,0,265744.982
61,Haryana & HP,HARY&,8,2011,1713958.61,510952.42,784627.79,37993.78,929330.82
98,Nagpur,NAGP,12,2013,11193029.6,0,7953666.592,0,3239363.01
1591,Deqhs Metro,DELHM,9,2012,22286532.46,94216.46,5741395.757,0,16545136.7
1743,Haryana & HP,HARY&,10,2012,1888081.159,0,1043155.491,0,844925.668
1683,Punjab,PUNJ,12,2011,3483719.88,225891.36,855900.06,0,2627819.82
1072,Pune South,PUNES,6,2011,1577625.24,518816.3,754811.46,0,822813.78
99,Nagpur,NAGP,12,2013,15643532.45,0,4942035.252,0,10701497.2
1666,Pune South,PUNES,5,2013,4652853.136,2321906.864,3122601.706,0,1530251.43
460,Pune North,PUNEN,7,2013,10942449.86,4339085.06,6357524.196,0,4584925.663
1020,Vsjaywada,VIJA,9,2012,1031569.733,54003.751,553991.545,0,477578.188
1399,Koqhata,KOLK,9,2011,2784730.18,229148.41,249851.69,0,2534878.49
257,Hyderabad 2,HYDE2,3,2011,1522437.66,638259.89,652676.49,0,869761.17
960,Pune North,PUNEN,4,2012,3071311.8,33692.04,1507350.64,0,1563961.16
120,Rajasthan,RAJA,7,2013,4323590.256,2328209.12,3244080.807,0,1079509.449
2048,Centraq UP,CENTU,11,2012,728555.985,617860.692,620668.624,0,107887.361
539,Bshar East,BIHAE,11,2011,4825242.45,2638473.98,2807499.7,0,2017742.75
2027,Western UP,WESTU,8,2012,1055035.99,433858.277,727152.402,0,327883.588
188,Hyderabad 1,HYDE1,6,2013,10885728.83,7402830.63,10885728.83,0,0
2507,Chennas,CHEN,10,2013,1474929.83,0,368088.53,0,1106841.3
743,Pune North,PUNEN,4,2011,5175246.23,4373138.67,4404972.2,0,770274.03
403,Pune South,PUNES,4,2011,8894685.55,3304332.54,3908734.68,0,4985950.87
1954,Bshar East,BIHAE,8,2011,931412.7,0,237807.66,0,693605.04
2034,Centraq UP,CENTU,5,2013,555930.604,318791.316,383995.89,0,171934.714
1403,Vsjaywada,VIJA,6,2012,4386226.787,0,479924.068,0,3906302.719
167,Western UP,WESTU,6,2011,4767995.07,1740248.54,2022510.61,0,2745484.46
1987,Vsjaywada,VIJA,11,2013,5753018.448,0,2524713.743,0,3228304.705
1027,Western UP,WESTU,5,2012,3200806.793,0,516343.504,0,2684463.289
59,Haryana & HP,HARY&,10,2012,1151213.751,0,452398.41,0,698815.341
2330,Eastern MP,EASTM,10,2012,1205429.21,0,670674.89,0,534754.32
