customer_code,year,month,reason_code_description_new_new,order_qty_in_cases,allocated_qty_in_cases,non_allocated_qty_in_cases,simple avg allocated percent,simple avg allocated value percent,allocated_value,total_order_value
803,2013,3,STONOTAVA,14.03,0.0,14.03,0.0,0.0,0.0,47087.68
2463,2013,3,CREISS,12.0,0.0,12.0,0.0,0.0,0.0,35483.34
1662,2013,3,NOTINV,7.0,0.0,7.0,0.0,0.0,0.0,33976.32
106,2013,3,NOTINV,2.0,0.0,2.0,0.0,0.0,0.0,8226.0
348,2013,3,STONOTAVA,85.0,0.0,85.0,0.0,0.0,0.0,333771.3
110,2013,3,STONOTAVA,5.85,0.0,5.85,0.0,0.0,0.0,29398.44
2192,2013,3,CREISS,53.48,0.0,53.48,0.0,0.0,0.0,211972.36
1083,2013,3,STONOTAVA,28.0,0.0,28.0,0.0,0.0,0.0,109534.4
1049,2013,3,OTHE,9.2,0.0,9.2,0.0,0.0,0.0,43734.6
217,2013,3,CREISS,191.0,0.0,191.0,0.0,0.0,0.0,714334.2
2457,2013,3,CREISS,34.0,0.0,34.0,0.0,0.0,0.0,141694.8
2496,2013,3,CREISS,21.0,0.0,21.0,0.0,0.0,0.0,105627.36
1660,2013,3,STONOTAVA,1.11,0.0,1.11,0.0,0.0,0.0,2966.14
1257,2013,3,CREISS,19.57,0.0,19.57,0.0,0.0,0.0,65468.16
1661,2013,3,STONOTAVA,12.0,0.0,12.0,0.0,0.0,0.0,32364.6
2031,2013,3,STONOTAVA,1.0,0.0,1.0,0.0,0.0,0.0,3992.64
2112,2013,3,CREISS,62.0,0.0,62.0,0.0,0.0,0.0,256905.74
1954,2013,3,STONOTAVA,3.0,0.0,3.0,0.0,0.0,0.0,10619.44
2504,2013,3,STONOTAVA,2.17,0.0,2.17,0.0,0.0,0.0,10739.64
2498,2013,3,CREISS,27.0,0.0,27.0,0.0,0.0,0.0,85539.24
2437,2013,3,STONOTAVA,18.0,0.0,18.0,0.0,0.0,0.0,72394.3
2358,2013,3,CREISS,14.0,0.0,14.0,0.0,0.0,0.0,33085.04
2448,2013,3,OTHE,6.0,0.0,6.0,0.0,0.0,0.0,23964.0
1543,2013,3,CREISS,41.96,0.0,41.96,0.0,0.0,0.0,128314.14
1642,2013,3,STONOTAVA,2.0,0.0,2.0,0.0,0.0,0.0,6722.4
2260,2013,3,OTHE,4.11,0.0,4.11,0.0,0.0,0.0,17586.2
19,2013,3,STONOTAVA,2.63,0.0,2.63,0.0,0.0,0.0,12178.4
2433,2013,3,STONOTAVA,4.66,0.0,4.66,0.0,0.0,0.0,17296.23
1031,2013,3,STONOTAVA,7.13,0.0,7.13,0.0,0.0,0.0,18743.53
1235,2013,3,CREISS,48.0,0.0,48.0,0.0,0.0,0.0,151970.4
2469,2013,3,STONOTAVA,38.57,0.0,38.57,0.0,0.0,0.0,159688.52
2245,2013,3,STONOTAVA,7.89,0.0,7.89,0.0,0.0,0.0,30705.87
774,2013,3,STONOTAVA,8.0,0.0,8.0,0.0,0.0,0.0,30039.12
2270,2013,3,OTHE,31.02,0.0,31.02,0.0,0.0,0.0,85561.79
2339,2013,3,STONOTAVA,5.0,0.0,5.0,0.0,0.0,0.0,16335.0
2318,2013,3,STONOTAVA,7.0,0.0,7.0,0.0,0.0,0.0,21369.6
2034,2013,3,STONOTAVA,4.39,0.0,4.39,0.0,0.0,0.0,11359.6
1745,2013,3,STONOTAVA,31.86,0.0,31.86,0.0,0.0,0.0,117756.59
1391,2013,3,CREISS,66.0,0.0,66.0,0.0,0.0,0.0,297007.24
2198,2013,3,NOTINV,10.0,0.0,10.0,0.0,0.0,0.0,27126.9
2220,2013,3,STONOTAVA,8.0,0.0,8.0,0.0,0.0,0.0,29681.28
636,2013,3,CREISS,21.23,0.0,21.23,0.0,0.0,0.0,64024.6
113,2013,3,CREISS,118.0,0.0,118.0,0.0,0.0,0.0,382534.68
1143,2013,3,CREISS,72.08,0.0,72.08,0.0,0.0,0.0,255685.56
455,2013,3,CREISS,35.0,0.0,35.0,0.0,0.0,0.0,171731.2
2044,2013,3,CREISS,58.0,0.0,58.0,0.0,0.0,0.0,251212.82
2287,2013,3,OTHE,2.0,0.0,2.0,0.0,0.0,0.0,9576.0
1950,2013,3,CREISS,13.18,0.0,13.18,0.0,0.0,0.0,56457.49
1882,2013,3,STONOTAVA,2.1,0.0,2.1,0.0,0.0,0.0,8557.88
272,2013,3,NOTINV,4.0,0.0,4.0,0.0,0.0,0.0,16372.8
2530,2013,3,NOTINV,45.0,0.0,45.0,0.0,0.0,0.0,166925.46
2478,2013,3,CREISS,24.0,0.0,24.0,0.0,0.0,0.0,65737.54
237,2013,3,NOTINV,6.0,0.0,6.0,0.0,0.0,0.0,13954.08
2350,2013,3,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,4084.8
790,2013,3,OTHE,0.17,0.0,0.17,0.0,0.0,0.0,536.6
2252,2013,3,STONOTAVA,11.0,0.0,11.0,0.0,0.0,0.0,49778.16
1578,2013,3,STONOTAVA,7.37,0.0,7.37,0.0,0.0,0.0,25694.56
2291,2013,3,STONOTAVA,3.7,0.0,3.7,0.0,0.0,0.0,12796.16
302,2013,3,STONOTAVA,18.0,0.0,18.0,0.0,0.0,0.0,64417.92
967,2013,3,NOTINV,9.0,0.0,9.0,0.0,0.0,0.0,23715.0
1037,2013,3,OTHE,0.19,0.0,0.19,0.0,0.0,0.0,822.06
2350,2013,3,MOQNOTMET,42.1,0.0,42.1,0.0,0.0,0.0,160019.51
645,2013,3,STONOTAVA,22.0,0.0,22.0,0.0,0.0,0.0,60168.12
522,2013,3,NOTINV,15.0,0.0,15.0,0.0,0.0,0.0,39527.4
2232,2013,3,OTHE,0.17,0.0,0.17,0.0,0.0,0.0,599.25
250,2013,3,CREISS,27.0,0.0,27.0,0.0,0.0,0.0,124466.4
52,2013,3,NOTINV,5.0,0.0,5.0,0.0,0.0,0.0,20533.5
2066,2013,3,CREISS,2.0,0.0,2.0,0.0,0.0,0.0,6650.36
2014,2013,3,STONOTAVA,0.65,0.0,0.65,0.0,0.0,0.0,4726.05
2015,2013,3,NOTINV,2.0,0.0,2.0,0.0,0.0,0.0,12766.68
587,2013,3,STONOTAVA,13.29,0.0,13.29,0.0,0.0,0.0,39348.16
2505,2013,3,MOQNOTMET,38.0,0.0,38.0,0.0,0.0,0.0,136356.34
1989,2013,3,NOTINV,4.0,0.0,4.0,0.0,0.0,0.0,6671.16
1478,2013,3,STONOTAVA,1.0,0.0,1.0,0.0,0.0,0.0,3430.4
2321,2013,3,NOTINV,1.29,0.0,1.29,0.0,0.0,0.0,3300.9
1840,2013,3,STONOTAVA,1.0,0.0,1.0,0.0,0.0,0.0,4268.16
1916,2013,3,NOTINV,4.0,0.0,4.0,0.0,0.0,0.0,16401.6
383,2013,3,NOTINV,6.0,0.0,6.0,0.0,0.0,0.0,17278.1
2219,2013,3,OTHE,2.0,0.0,2.0,0.0,0.0,0.0,9606.0
2440,2013,3,STONOTAVA,12.0,0.0,12.0,0.0,0.0,0.0,54661.04
132,2013,3,NOTINV,2.0,0.0,2.0,0.0,0.0,0.0,8105.4
1235,2013,3,OTHE,1.0,0.0,1.0,0.0,0.0,0.0,3434.4
351,2013,3,CREISS,78.01,0.0,78.01,0.0,0.0,0.0,304343.24
535,2013,3,NOTINV,57.67,0.0,57.67,0.0,0.0,0.0,208428.58
148,2013,3,CREISS,38.0,0.0,38.0,0.0,0.0,0.0,124542.0
1893,2013,3,NOTINV,3.0,0.0,3.0,0.0,0.0,0.0,12285.0
1763,2013,3,CREISS,40.0,0.0,40.0,0.0,0.0,0.0,160514.9
410,2013,3,NOTINV,5.0,0.0,5.0,0.0,0.0,0.0,10598.4
1797,2013,3,STONOTAVA,4.0,0.0,4.0,0.0,0.0,0.0,15146.88
1297,2013,3,STONOTAVA,16.0,0.0,16.0,0.0,0.0,0.0,49856.24
1574,2013,3,NOTINV,3.0,0.0,3.0,0.0,0.0,0.0,14310.0
559,2013,3,CREISS,3.0,0.0,3.0,0.0,0.0,0.0,21837.12
236,2013,3,NOTINV,2.0,0.0,2.0,0.0,0.0,0.0,2563.92
2174,2013,3,NOTINV,5.02,0.0,5.02,0.0,0.0,0.0,15000.81
2074,2013,3,STONOTAVA,3.15,0.0,3.15,0.0,0.0,0.0,8766.85
1697,2013,3,STONOTAVA,0.85,0.0,0.85,0.0,0.0,0.0,6042.27
620,2013,3,STONOTAVA,2.45,0.0,2.45,0.0,0.0,0.0,4651.2
1672,2013,3,CREISS,1.0,0.0,1.0,0.0,0.0,0.0,9046.08
648,2013,3,CREISS,56.0,0.0,56.0,0.0,0.0,0.0,217570.9
748,2013,3,CREISS,27.28,0.0,27.28,0.0,0.0,0.0,95552.43
69,2013,3,STONOTAVA,11.0,0.0,11.0,0.0,0.0,0.0,43886.48
257,2013,3,STONOTAVA,3.45,0.0,3.45,0.0,0.0,0.0,9750.88
101,2013,3,MOQNOTMET,1.0,0.0,1.0,0.0,0.0,0.0,2877.12
2436,2013,3,NOTINV,54.0,0.0,54.0,0.0,0.0,0.0,162692.62
77,2013,3,CREISS,67.0,0.0,67.0,0.0,0.0,0.0,250581.86
2397,2013,3,STONOTAVA,1.0,0.0,1.0,0.0,0.0,0.0,3087.36
2068,2013,3,STONOTAVA,8.0,0.0,8.0,0.0,0.0,0.0,21860.36
2485,2013,3,OTHE,0.87,0.0,0.87,0.0,0.0,0.0,3161.34
108,2013,3,CREISS,79.0,0.0,79.0,0.0,0.0,0.0,256789.96
2442,2013,3,CREISS,107.4,0.0,107.4,0.0,0.0,0.0,472191.64
1284,2013,3,MOQNOTMET,11.0,0.0,11.0,0.0,0.0,0.0,41097.72
1369,2013,3,NOTINV,32.0,0.0,32.0,0.0,0.0,0.0,120614.4
32,2013,3,NOTINV,70.71,0.0,70.71,0.0,0.0,0.0,195684.06
261,2013,3,MOQNOTMET,23.08,0.0,23.08,0.0,0.0,0.0,58199.34
252,2013,3,STONOTAVA,6.0,0.0,6.0,0.0,0.0,0.0,25332.48
2196,2013,3,STONOTAVA,9.0,0.0,9.0,0.0,0.0,0.0,31742.04
329,2013,3,STONOTAVA,3.29,0.0,3.29,0.0,0.0,0.0,12094.42
2004,2013,3,STONOTAVA,4.0,0.0,4.0,0.0,0.0,0.0,9862.88
1123,2013,3,STONOTAVA,14.0,0.0,14.0,0.0,0.0,0.0,45959.04
129,2013,3,CREISS,46.0,0.0,46.0,0.0,0.0,0.0,144872.0
1094,2013,3,STONOTAVA,2.0,0.0,2.0,0.0,0.0,0.0,5012.1
80,2013,3,NOTINV,2.0,0.0,2.0,0.0,0.0,0.0,5208.16
2062,2013,3,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,7234.08
1008,2013,3,NOTINV,3.43,0.0,3.43,0.0,0.0,0.0,14353.08
1883,2013,3,STONOTAVA,14.0,0.0,14.0,0.0,0.0,0.0,56176.96
1495,2013,3,OTHE,1.0,0.0,1.0,0.0,0.0,0.0,3537.6
332,2013,3,CREISS,53.0,0.0,53.0,0.0,0.0,0.0,197166.2
2207,2013,3,OTHE,1.44,0.0,1.44,0.0,0.0,0.0,3667.04
1614,2013,3,NOTINV,25.0,0.0,25.0,0.0,0.0,0.0,80244.0
1238,2013,3,NOTINV,2.0,0.0,2.0,0.0,0.0,0.0,5189.92
2168,2013,3,STONOTAVA,9.0,0.0,9.0,0.0,0.0,0.0,26175.6
280,2013,3,NOTINV,2.0,0.0,2.0,0.0,0.0,0.0,10795.68
1826,2013,3,CREISS,30.0,0.0,30.0,0.0,0.0,0.0,128968.0
355,2013,3,NOTINV,3.0,0.0,3.0,0.0,0.0,0.0,9345.6
2103,2013,3,CREISS,55.0,0.0,55.0,0.0,0.0,0.0,117880.56
1523,2013,3,NOTINV,2.0,0.0,2.0,0.0,0.0,0.0,16695.36
1713,2013,3,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,8347.68
2064,2013,3,CREISS,67.2,0.0,67.2,0.0,0.0,0.0,196625.82
1456,2013,3,NOTINV,71.0,0.0,71.0,0.0,0.0,0.0,252806.11
535,2013,3,MOQNOTMET,36.07,0.0,36.07,0.0,0.0,0.0,95450.57
2366,2013,3,CREISS,24.25,0.0,24.25,0.0,0.0,0.0,61379.78
2332,2013,3,CREISS,61.0,0.0,61.0,0.0,0.0,0.0,222871.0
1475,2013,3,MOQNOTMET,39.01,0.0,39.01,0.0,0.0,0.0,139633.51
614,2013,3,NOTINV,40.0,0.0,40.0,0.0,0.0,0.0,150235.2
2483,2013,3,NOTINV,0.05,0.0,0.05,0.0,0.0,0.0,257.49
1948,2013,3,MOQNOTMET,29.02,0.0,29.02,0.0,0.0,0.0,103279.26
2511,2013,3,CREISS,10.0,0.0,10.0,0.0,0.0,0.0,35247.4
1228,2013,3,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,8347.68
538,2013,3,STONOTAVA,4.0,0.0,4.0,0.0,0.0,0.0,12575.52
2134,2013,3,MOQNOTMET,22.3,0.0,22.3,0.0,0.0,0.0,95765.3
2414,2013,3,NOTINV,5.0,0.0,5.0,0.0,0.0,0.0,12980.4
2238,2013,3,STONOTAVA,27.0,0.0,27.0,0.0,0.0,0.0,96914.88
2035,2013,3,STONOTAVA,9.0,0.0,9.0,0.0,0.0,0.0,19708.88
1627,2013,3,STONOTAVA,1.11,0.0,1.11,0.0,0.0,0.0,3416.2
638,2013,3,MOQNOTMET,7.0,0.0,7.0,0.0,0.0,0.0,21377.76
1408,2013,3,CREISS,15.0,0.0,15.0,0.0,0.0,0.0,53463.42
2002,2013,3,STONOTAVA,1.0,0.0,1.0,0.0,0.0,0.0,4544.0
1223,2013,3,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,4104.9
1249,2013,3,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,4104.9
2448,2013,3,CREISS,14.03,0.0,14.03,0.0,0.0,0.0,154370.38
470,2013,3,NOTINV,2.0,0.0,2.0,0.0,0.0,0.0,9455.4
1408,2013,3,OTHE,4.0,0.0,4.0,0.0,0.0,0.0,13605.12
2195,2013,3,NOTINV,9.75,0.0,9.75,0.0,0.0,0.0,32430.6
629,2013,3,NOTINV,2.0,0.0,2.0,0.0,0.0,0.0,9442.8
980,2013,9,STONOTAVA,43.26,0.0,43.26,0.0,0.0,0.0,164779.09
1505,2013,9,STONOTAVA,482.15,0.0,482.15,0.0,0.0,0.0,1145516.44
2387,2013,9,STONOTAVA,21.26,0.0,21.26,0.0,0.0,0.0,71777.11
2485,2013,9,STONOTAVA,139.25,0.0,139.25,0.0,0.0,0.0,370971.76
1857,2013,9,STONOTAVA,171.03,1.6,169.43,0.02037,0.02037,4439.04,496701.87
2600,2013,9,OTHE,12.0,0.0,12.0,0.0,0.0,0.0,44515.62
2569,2013,9,STONOTAVA,17.71,0.0,17.71,0.0,0.0,0.0,56743.71
2602,2013,9,STONOTAVA,29.76,0.0,29.76,0.0,0.0,0.0,132911.46
604,2013,9,STONOTAVA,186.66,0.0,186.66,0.0,0.0,0.0,449437.97
159,2013,9,NOTINV,13.0,0.0,13.0,0.0,0.0,0.0,33945.08
1495,2013,9,STONOTAVA,183.4,0.0,183.4,0.0,0.0,0.0,486555.04
2232,2013,9,STONOTAVA,185.27,0.0,185.27,0.0,0.0,0.0,489808.4
1908,2013,9,STONOTAVA,198.78,0.0,198.78,0.0,0.0,0.0,540656.38
1640,2013,9,STONOTAVA,126.0,0.0,126.0,0.0,0.0,0.0,253494.52
120,2013,9,NOTINV,4.0,0.0,4.0,0.0,0.0,0.0,9406.88
175,2013,9,OTHE,25.0,0.0,25.0,0.0,0.0,0.0,64390.0
180,2013,9,NOTINV,4.0,0.0,4.0,0.0,0.0,0.0,11509.44
394,2013,9,CREISS,487.0,0.0,487.0,0.0,0.0,0.0,1426849.98
440,2013,9,STONOTAVA,23.38,0.0,23.38,0.0,0.0,0.0,106512.41
548,2013,9,STONOTAVA,38.21,0.0,38.21,0.0,0.0,0.0,110650.06
595,2013,9,NOTINV,3.0,0.0,3.0,0.0,0.0,0.0,14610.24
975,2013,9,STONOTAVA,134.75,0.0,134.75,0.0,0.0,0.0,602364.96
1268,2013,9,CREISS,4413.39,0.0,4413.39,0.0,0.0,0.0,14041766.82
1811,2013,9,STONOTAVA,22.0,0.0,22.0,0.0,0.0,0.0,76209.86
1939,2013,9,STONOTAVA,286.0,0.0,286.0,0.0,0.0,0.0,837211.1
2103,2013,9,CREISS,89.0,0.0,89.0,0.0,0.0,0.0,240732.3
1408,2013,9,STONOTAVA,23.0,0.0,23.0,0.0,0.0,0.0,88292.88
1547,2013,9,STONOTAVA,20.0,0.0,20.0,0.0,0.0,0.0,81397.2
1476,2013,9,NOTINV,3.0,0.0,3.0,0.0,0.0,0.0,3463.2
2322,2013,9,CREISS,55.0,0.0,55.0,0.0,0.0,0.0,236092.3
2322,2013,9,STONOTAVA,16.0,0.0,16.0,0.0,0.0,0.0,100872.36
56,2013,9,CREISS,68.0,0.0,68.0,0.0,0.0,0.0,263427.66
1536,2013,9,STONOTAVA,161.0,0.0,161.0,0.0,0.0,0.0,757744.86
790,2013,9,STONOTAVA,510.65,0.0,510.65,0.0,0.0,0.0,1180504.22
1106,2013,9,STONOTAVA,0.93,0.0,0.93,0.0,0.0,0.0,2886.16
2253,2013,9,NOTINV,310.0,0.0,310.0,0.0,0.0,0.0,855369.6
1021,2013,9,STONOTAVA,268.23,0.0,268.23,0.0,0.0,0.0,647195.25
963,2013,9,NOTINV,4.0,0.0,4.0,0.0,0.0,0.0,11521.76
250,2013,9,STONOTAVA,11.04,0.0,11.04,0.0,0.0,0.0,25194.77
250,2013,9,CREISS,8.0,0.0,8.0,0.0,0.0,0.0,40040.92
1014,2013,9,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,3136.32
1562,2013,9,STONOTAVA,15.12,0.0,15.12,0.0,0.0,0.0,32994.8
1653,2013,9,NOTINV,8.0,0.0,8.0,0.0,0.0,0.0,35001.76
2314,2013,9,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,3170.88
1980,2013,9,STONOTAVA,450.14,0.0,450.14,0.0,0.0,0.0,1585836.9
217,2013,9,CREISS,1182.0,0.0,1182.0,0.0,0.0,0.0,4395128.0
550,2013,9,STONOTAVA,11.0,0.0,11.0,0.0,0.0,0.0,41745.4
550,2013,9,CREISS,225.5,0.0,225.5,0.0,0.0,0.0,681666.52
559,2013,9,STONOTAVA,4089.8,0.0,4089.8,0.0,0.0,0.0,13565817.4
1024,2013,9,STONOTAVA,61.56,0.0,61.56,0.0,0.0,0.0,208167.71
1257,2013,9,STONOTAVA,71.88,0.0,71.88,0.0,0.0,0.0,265337.91
1306,2013,9,CREISS,598.06,0.0,598.06,0.0,0.0,0.0,1654538.88
2199,2013,9,STONOTAVA,14.32,0.0,14.32,0.0,0.0,0.0,32874.28
2511,2013,9,STONOTAVA,208.0,0.0,208.0,0.0,0.0,0.0,970210.74
268,2013,9,STONOTAVA,95.0,0.0,95.0,0.0,0.0,0.0,330381.72
115,2013,9,NOTINV,3.0,0.0,3.0,0.0,0.0,0.0,5116.96
1016,2013,9,NOTINV,3.0,0.0,3.0,0.0,0.0,0.0,14610.24
2457,2013,9,CREISS,61.0,0.0,61.0,0.0,0.0,0.0,289507.16
2629,2013,9,NOTINV,133.0,0.0,133.0,0.0,0.0,0.0,364088.4
1090,2013,9,STONOTAVA,84.0,0.0,84.0,0.0,0.0,0.0,284869.58
2687,2013,9,CREISS,1660.36,0.0,1660.36,0.0,0.0,0.0,4428613.27
2566,2013,9,STONOTAVA,15.13,0.0,15.13,0.0,0.0,0.0,59387.3
2573,2013,9,STONOTAVA,55.36,0.0,55.36,0.0,0.0,0.0,257305.72
2573,2013,9,CREISS,26.59,0.0,26.59,0.0,0.0,0.0,105590.85
593,2013,9,STONOTAVA,107.0,0.0,107.0,0.0,0.0,0.0,319160.82
1818,2013,9,STONOTAVA,283.37,0.0,283.37,0.0,0.0,0.0,1031253.48
2329,2013,9,CREISS,332.5,0.0,332.5,0.0,0.0,0.0,900533.28
2644,2013,9,CREISS,2979.14,0.0,2979.14,0.0,0.0,0.0,6635293.86
2644,2013,9,STONOTAVA,495.24,0.0,495.24,0.0,0.0,0.0,1205670.19
2630,2013,9,STONOTAVA,95.33,0.0,95.33,0.0,0.0,0.0,308135.58
2358,2013,9,STONOTAVA,7.13,0.0,7.13,0.0,0.0,0.0,27501.3
60,2013,9,NOTINV,4.0,0.0,4.0,0.0,0.0,0.0,6926.4
64,2013,9,STONOTAVA,38.25,0.0,38.25,0.0,0.0,0.0,119474.31
68,2013,9,STONOTAVA,63.0,0.0,63.0,0.0,0.0,0.0,161608.96
165,2013,9,STONOTAVA,106.6,0.0,106.6,0.0,0.0,0.0,389332.32
213,2013,9,STONOTAVA,55.0,0.0,55.0,0.0,0.0,0.0,152324.7
226,2013,9,STONOTAVA,97.86,0.0,97.86,0.0,0.0,0.0,274376.74
231,2013,9,STONOTAVA,273.0,0.0,273.0,0.0,0.0,0.0,771752.4
264,2013,9,STONOTAVA,20.0,0.0,20.0,0.0,0.0,0.0,65070.64
266,2013,9,STONOTAVA,10.0,0.0,10.0,0.0,0.0,0.0,27315.7
419,2013,9,STONOTAVA,233.0,0.0,233.0,0.0,0.0,0.0,495279.7
483,2013,9,STONOTAVA,80.49,0.0,80.49,0.0,0.0,0.0,158325.8
611,2013,9,STONOTAVA,216.0,0.0,216.0,0.0,0.0,0.0,979817.44
960,2013,9,STONOTAVA,23.33,0.0,23.33,0.0,0.0,0.0,82416.66
1023,2013,9,STONOTAVA,11.44,0.0,11.44,0.0,0.0,0.0,37674.6
1205,2013,9,CREISS,95.0,0.0,95.0,0.0,0.0,0.0,286226.66
1214,2013,9,STONOTAVA,22.46,0.0,22.46,0.0,0.0,0.0,67675.53
1350,2013,9,STONOTAVA,64.0,0.0,64.0,0.0,0.0,0.0,236257.5
1428,2013,9,NOTINV,14.0,0.0,14.0,0.0,0.0,0.0,68181.12
1594,2013,9,CREISS,204.0,0.0,204.0,0.0,0.0,0.0,662440.84
1594,2013,9,STONOTAVA,13.62,0.0,13.62,0.0,0.0,0.0,58332.08
1743,2013,9,NOTINV,16.0,0.0,16.0,0.0,0.0,0.0,76575.6
1826,2013,9,STONOTAVA,199.91,0.0,199.91,0.0,0.0,0.0,741394.02
1896,2013,9,NOTINV,10.0,0.0,10.0,0.0,0.0,0.0,44490.24
2084,2013,9,STONOTAVA,24.37,0.0,24.37,0.0,0.0,0.0,77350.97
2106,2013,9,STONOTAVA,312.55,0.0,312.55,0.0,0.0,0.0,1079573.21
1104,2013,9,STONOTAVA,5.96,0.0,5.96,0.0,0.0,0.0,22095.74
1173,2013,9,OTHE,5.0,0.0,5.0,0.0,0.0,0.0,14729.4
1508,2013,9,STONOTAVA,118.4,0.0,118.4,0.0,0.0,0.0,450392.84
1776,2013,9,STONOTAVA,8.0,0.0,8.0,0.0,0.0,0.0,19793.64
449,2013,9,STONOTAVA,31.0,0.0,31.0,0.0,0.0,0.0,119271.66
382,2013,9,NOTINV,10.0,0.0,10.0,0.0,0.0,0.0,41076.72
2343,2013,9,STONOTAVA,44.04,0.0,44.04,0.0,0.0,0.0,65727.56
2343,2013,9,CREISS,56.02,0.0,56.02,0.0,0.0,0.0,226252.34
150,2013,9,STONOTAVA,526.0,0.0,526.0,0.0,0.0,0.0,2277509.26
1820,2013,9,OTHE,0.05,0.0,0.05,0.0,0.0,0.0,157.92
1037,2013,9,STONOTAVA,13.21,0.0,13.21,0.0,0.0,0.0,53927.04
1180,2013,9,STONOTAVA,20.92,0.0,20.92,0.0,0.0,0.0,74519.72
1501,2013,9,STONOTAVA,434.8,0.0,434.8,0.0,0.0,0.0,974672.7
1635,2013,9,STONOTAVA,5.0,0.0,5.0,0.0,0.0,0.0,25338.0
1932,2013,9,STONOTAVA,60.0,0.0,60.0,0.0,0.0,0.0,245420.2
2212,2013,9,OTHE,20.0,0.0,20.0,0.0,0.0,0.0,59712.0
2436,2013,9,OTHE,14.0,0.0,14.0,0.0,0.0,0.0,40831.52
1455,2013,9,STONOTAVA,260.0,0.0,260.0,0.0,0.0,0.0,725233.2
1794,2013,9,NOTINV,5.0,0.0,5.0,0.0,0.0,0.0,12398.88
2310,2013,9,STONOTAVA,41.0,0.0,41.0,0.0,0.0,0.0,94463.34
2319,2013,9,STONOTAVA,51.0,0.0,51.0,0.0,0.0,0.0,242701.86
77,2013,9,STONOTAVA,136.01,0.0,136.01,0.0,0.0,0.0,518827.91
526,2013,9,STONOTAVA,241.09,0.0,241.09,0.0,0.0,0.0,886762.26
591,2013,9,STONOTAVA,162.51,0.0,162.51,0.0,0.0,0.0,727946.56
1646,2011,4,STONOTAVA,3.0,0.0,3.0,0.0,0.0,0.0,17112.48
1221,2011,5,NOTINV,5.06,0.0,5.06,0.0,0.0,0.0,14027.78
1370,2011,5,STONOTAVA,52.3,0.0,52.3,0.0,0.0,0.0,290347.68
1917,2011,5,STONOTAVA,25.14,4.0,21.14,0.09022000000000001,0.09022000000000001,12679.2,80137.06
1375,2011,5,NOTINV,85.0,0.0,85.0,0.0,0.0,0.0,258681.6
1704,2011,5,STONOTAVA,15.77,0.0,15.77,0.0,0.0,0.0,48509.6
103,2011,5,NOTINV,9.0,0.0,9.0,0.0,0.0,0.0,44922.6
1285,2011,5,STONOTAVA,1.0,0.0,1.0,0.0,0.0,0.0,4728.96
1504,2011,6,STONOTAVA,24.0,0.0,24.0,0.0,0.0,0.0,128481.36
1868,2011,6,STONOTAVA,24.0,6.0,18.0,0.0625,0.0625,25372.8,95599.98
204,2011,6,NOTINV,10.0,0.0,10.0,0.0,0.0,0.0,30754.08
1759,2011,6,STONOTAVA,79.31,0.0,79.31,0.0,0.0,0.0,278120.26
199,2011,6,NOTINV,35.0,0.0,35.0,0.0,0.0,0.0,127278.0
1496,2011,6,STONOTAVA,80.5,0.0,80.5,0.0,0.0,0.0,538799.88
1050,2011,6,STONOTAVA,14.6,1.0,13.6,0.0625,0.0625,3033.6,48087.04
1016,2011,6,STONOTAVA,155.08,0.0,155.08,0.0,0.0,0.0,548682.87
1487,2011,6,STONOTAVA,136.32,8.0,128.32,0.01696,0.01695,26860.0,546262.68
1639,2011,6,STONOTAVA,7.0,0.0,7.0,0.0,0.0,0.0,26161.84
1644,2011,6,STONOTAVA,5.58,0.0,5.58,0.0,0.0,0.0,23408.04
1088,2011,6,STONOTAVA,8.0,0.0,8.0,0.0,0.0,0.0,26001.2
1588,2011,6,STONOTAVA,43.0,3.0,40.0,0.04688,0.04687,7848.0,99527.72
1627,2011,6,OTHE,4.12,0.0,4.12,0.0,0.0,0.0,19331.46
1088,2011,6,NOTINV,10.0,0.0,10.0,0.0,0.0,0.0,33891.72
983,2011,6,NOTINV,67.33,0.0,67.33,0.0,0.0,0.0,253733.26
1585,2011,6,OTHE,32.0,0.0,32.0,0.0,0.0,0.0,156529.44
1018,2011,6,STONOTAVA,71.51,0.0,71.51,0.0,0.0,0.0,253588.29
1490,2011,6,STONOTAVA,96.5,6.0,90.5,0.025330000000000002,0.02532,18184.92,416068.0
1047,2011,6,STONOTAVA,5.48,0.0,5.48,0.0,0.0,0.0,14378.52
1856,2011,6,OTHE,10.0,0.0,10.0,0.0,0.0,0.0,28832.04
1500,2011,6,STONOTAVA,78.0,7.0,71.0,0.01944,0.01944,18181.8,334186.76
1660,2011,6,OTHE,35.0,0.0,35.0,0.0,0.0,0.0,87245.68
8,2011,6,STONOTAVA,588.06,0.0,588.06,0.0,0.0,0.0,1757583.79
1480,2011,6,STONOTAVA,15.0,5.0,10.0,0.1,0.1,16330.8,50431.62
981,2011,6,OTHE,9.0,0.0,9.0,0.0,0.0,0.0,35377.16
